Date,1Week,1Month,2Month,3Month,6Month,12Month
2015-11-09,1.5,1.52,1.54,1.57,1.59,1.67
2015-11-10,1.5,1.52,1.56,1.59,1.62,1.69
2015-11-11,1.5,1.52,1.56,1.59,1.62,1.69
2015-11-12,1.5,1.52,1.56,1.59,1.62,1.7
2015-11-13,1.5,1.52,1.56,1.6,1.62,1.7
2015-11-16,1.5,1.52,1.56,1.6,1.63,1.7
2015-11-17,1.5,1.52,1.56,1.6,1.63,1.7
2015-11-18,1.5,1.53,1.56,1.6,1.63,1.7
2015-11-19,1.5,1.53,1.57,1.6,1.63,1.71
2015-11-20,1.5,1.53,1.57,1.61,1.64,1.71
2015-11-23,1.5,1.54,1.58,1.62,1.66,1.74
2015-11-24,1.5,1.54,1.59,1.64,1.67,1.75
2015-11-25,1.5,1.54,1.6,1.66,1.69,1.76
2015-11-26,1.5,1.55,1.61,1.68,1.71,1.79
2015-11-27,1.5,1.56,1.63,1.71,1.75,1.82
2015-11-30,1.5,1.56,1.65,1.74,1.78,1.84
2015-12-01,1.5,1.57,1.66,1.75,1.78,1.85
2015-12-02,1.5,1.56,1.65,1.73,1.77,1.83
2015-12-03,1.5,1.56,1.64,1.72,1.75,1.8
2015-12-04,1.5,1.55,1.62,1.69,1.73,1.77
2015-12-07,1.5,1.55,1.61,1.67,1.71,1.76
2015-12-08,1.5,1.55,1.61,1.66,1.7,1.75
2015-12-09,1.5,1.55,1.6,1.65,1.69,1.74
2015-12-10,1.5,1.55,1.6,1.65,1.69,1.74
2015-12-11,1.5,1.55,1.6,1.65,1.69,1.74
2015-12-14,1.5,1.55,1.6,1.65,1.69,1.74
2015-12-15,1.5,1.55,1.6,1.65,1.69,1.74
2015-12-16,1.5,1.55,1.6,1.66,1.69,1.74
2015-12-17,1.5,1.55,1.6,1.67,1.7,1.75
2015-12-18,1.5,1.55,1.6,1.66,1.7,1.75
2015-12-21,1.5,1.55,1.6,1.66,1.7,1.74
2015-12-22,1.5,1.55,1.6,1.66,1.7,1.74
2015-12-23,1.5,1.55,1.6,1.66,1.7,1.74
2015-12-24,1.5,1.55,1.6,1.67,1.7,1.74
2015-12-28,1.5,1.55,1.6,1.66,1.7,1.75
2015-12-29,1.5,1.55,1.6,1.66,1.7,1.75
2015-12-30,1.5,1.55,1.6,1.66,1.7,1.74
2015-12-31,1.5,1.55,1.6,1.66,1.7,1.74
2016-01-04,1.5,1.55,1.6,1.66,1.7,1.73
2016-01-05,1.5,1.54,1.59,1.64,1.68,1.7
2016-01-06,1.5,1.54,1.58,1.64,1.67,1.69
2016-01-07,1.5,1.54,1.58,1.63,1.66,1.68
2016-01-08,1.5,1.53,1.57,1.62,1.65,1.68
2016-01-11,1.5,1.53,1.57,1.61,1.64,1.67
2016-01-12,1.5,1.53,1.56,1.61,1.63,1.66
2016-01-13,1.5,1.53,1.56,1.61,1.63,1.66
2016-01-14,1.5,1.53,1.56,1.61,1.63,1.66
2016-01-15,1.5,1.53,1.56,1.61,1.63,1.66
2016-01-18,1.5,1.53,1.56,1.6,1.63,1.65
2016-01-19,1.5,1.53,1.56,1.6,1.63,1.65
2016-01-20,1.5,1.53,1.56,1.6,1.63,1.65
2016-01-21,1.5,1.53,1.56,1.6,1.62,1.64
2016-01-22,1.5,1.53,1.56,1.6,1.62,1.64
2016-01-25,1.5,1.53,1.56,1.59,1.62,1.64
2016-01-26,1.5,1.53,1.55,1.59,1.62,1.64
2016-01-27,1.5,1.53,1.56,1.59,1.62,1.64
2016-01-28,1.5,1.53,1.56,1.59,1.62,1.64
2016-01-29,1.5,1.53,1.56,1.59,1.62,1.64
2016-02-01,1.5,1.53,1.55,1.59,1.6,1.63
2016-02-02,1.5,1.52,1.54,1.58,1.59,1.61
2016-02-03,1.5,1.52,1.54,1.57,1.58,1.59
2016-02-04,1.5,1.52,1.54,1.56,1.57,1.58
2016-02-05,1.5,1.52,1.54,1.56,1.56,1.58
2016-02-11,1.5,1.51,1.53,1.55,1.56,1.57
2016-02-12,1.5,1.51,1.52,1.53,1.54,1.55
2016-02-15,1.5,1.51,1.52,1.53,1.54,1.55
2016-02-16,1.5,1.51,1.52,1.54,1.54,1.55
2016-02-17,1.5,1.5,1.51,1.51,1.52,1.53
2016-02-18,1.5,1.5,1.51,1.51,1.52,1.52
2016-02-19,1.5,1.5,1.51,1.51,1.52,1.53
2016-02-22,1.5,1.5,1.51,1.52,1.53,1.54
2016-02-23,1.5,1.5,1.51,1.53,1.54,1.55
2016-02-24,1.5,1.5,1.51,1.53,1.54,1.55
2016-02-25,1.5,1.5,1.51,1.53,1.54,1.55
2016-02-26,1.5,1.5,1.51,1.53,1.54,1.55
2016-02-29,1.5,1.51,1.51,1.53,1.54,1.55
2016-03-02,1.5,1.51,1.52,1.53,1.54,1.55
2016-03-03,1.5,1.51,1.52,1.53,1.54,1.55
2016-03-04,1.5,1.51,1.52,1.53,1.54,1.56
2016-03-07,1.5,1.51,1.52,1.53,1.54,1.56
2016-03-08,1.5,1.51,1.52,1.53,1.54,1.56
2016-03-09,1.5,1.51,1.52,1.53,1.54,1.56
2016-03-10,1.5,1.51,1.52,1.53,1.54,1.55
2016-03-11,1.5,1.51,1.52,1.53,1.54,1.56
2016-03-14,1.5,1.51,1.52,1.54,1.55,1.58
2016-03-15,1.5,1.51,1.53,1.55,1.56,1.59
2016-03-16,1.5,1.51,1.53,1.55,1.57,1.59
2016-03-17,1.5,1.51,1.53,1.55,1.57,1.6
2016-03-18,1.5,1.51,1.53,1.55,1.57,1.6
2016-03-21,1.5,1.51,1.53,1.56,1.58,1.6
2016-03-22,1.5,1.51,1.54,1.56,1.58,1.6
2016-03-23,1.5,1.52,1.54,1.57,1.59,1.6
2016-03-24,1.5,1.52,1.54,1.57,1.59,1.6
2016-03-25,1.5,1.52,1.54,1.57,1.59,1.6
2016-03-28,1.5,1.52,1.54,1.57,1.59,1.6
2016-03-29,1.5,1.52,1.54,1.57,1.59,1.6
2016-03-30,1.5,1.52,1.54,1.56,1.57,1.58
2016-03-31,1.5,1.52,1.54,1.56,1.57,1.58
2016-04-01,1.5,1.52,1.54,1.56,1.57,1.57
2016-04-04,1.5,1.52,1.54,1.55,1.56,1.57
2016-04-05,1.5,1.52,1.53,1.55,1.56,1.56
2016-04-06,1.5,1.52,1.53,1.55,1.55,1.56
2016-04-07,1.5,1.52,1.53,1.54,1.55,1.57
2016-04-08,1.5,1.52,1.53,1.54,1.55,1.57
2016-04-11,1.5,1.52,1.53,1.54,1.55,1.57
2016-04-12,1.5,1.52,1.53,1.54,1.55,1.57
2016-04-14,1.5,1.51,1.53,1.55,1.55,1.57
2016-04-15,1.5,1.51,1.53,1.55,1.56,1.58
2016-04-18,1.5,1.51,1.53,1.55,1.56,1.58
2016-04-19,1.5,1.51,1.53,1.55,1.56,1.59
2016-04-20,1.5,1.51,1.53,1.55,1.56,1.59
2016-04-21,1.5,1.51,1.53,1.55,1.56,1.58
2016-04-22,1.5,1.51,1.53,1.55,1.56,1.58
2016-04-25,1.5,1.51,1.53,1.55,1.56,1.58
2016-04-26,1.5,1.51,1.53,1.55,1.56,1.57
2016-04-27,1.5,1.51,1.53,1.54,1.55,1.56
2016-04-28,1.5,1.51,1.53,1.54,1.55,1.56
2016-04-29,1.5,1.51,1.53,1.54,1.55,1.56
2016-05-02,1.5,1.51,1.53,1.54,1.55,1.56
2016-05-03,1.5,1.51,1.53,1.54,1.55,1.56
2016-05-04,1.5,1.51,1.52,1.53,1.54,1.55
2016-05-09,1.5,1.51,1.51,1.52,1.53,1.54
2016-05-10,1.5,1.5,1.51,1.51,1.52,1.53
2016-05-11,1.5,1.5,1.51,1.51,1.52,1.52
2016-05-12,1.5,1.51,1.51,1.51,1.52,1.53
2016-05-13,1.5,1.5,1.51,1.51,1.52,1.53
2016-05-16,1.5,1.5,1.51,1.51,1.52,1.53
2016-05-17,1.5,1.5,1.51,1.51,1.52,1.53
2016-05-18,1.5,1.5,1.51,1.51,1.52,1.54
2016-05-19,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-20,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-23,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-24,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-25,1.5,1.51,1.51,1.52,1.53,1.55
2016-05-26,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-27,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-30,1.5,1.51,1.51,1.52,1.53,1.56
2016-05-31,1.5,1.51,1.52,1.53,1.54,1.57
2016-06-01,1.5,1.51,1.52,1.52,1.54,1.56
2016-06-02,1.5,1.5,1.51,1.5,1.52,1.54
2016-06-03,1.5,1.5,1.51,1.5,1.52,1.54
2016-06-07,1.5,1.5,1.5,1.5,1.51,1.52
2016-06-08,1.5,1.5,1.5,1.5,1.5,1.51
2016-06-09,1.25,1.31,1.36,1.39,1.41,1.42
2016-06-10,1.25,1.29,1.33,1.35,1.37,1.4
2016-06-13,1.25,1.28,1.32,1.34,1.36,1.4
2016-06-14,1.25,1.28,1.31,1.34,1.36,1.4
2016-06-15,1.25,1.28,1.3,1.33,1.35,1.4
2016-06-16,1.25,1.28,1.3,1.33,1.35,1.4
2016-06-17,1.25,1.28,1.3,1.33,1.35,1.4
2016-06-20,1.25,1.28,1.3,1.34,1.36,1.41
2016-06-21,1.25,1.28,1.31,1.34,1.37,1.42
2016-06-22,1.25,1.28,1.31,1.34,1.37,1.42
2016-06-23,1.25,1.28,1.31,1.35,1.38,1.42
2016-06-24,1.25,1.28,1.31,1.35,1.38,1.42
2016-06-27,1.25,1.27,1.29,1.31,1.32,1.36
2016-06-28,1.25,1.27,1.28,1.3,1.32,1.34
2016-06-29,1.25,1.27,1.28,1.3,1.32,1.34
2016-06-30,1.25,1.27,1.29,1.3,1.32,1.34
2016-07-01,1.25,1.27,1.29,1.3,1.32,1.34
2016-07-04,1.25,1.27,1.28,1.29,1.31,1.33
2016-07-05,1.25,1.26,1.27,1.28,1.3,1.33
2016-07-06,1.25,1.26,1.27,1.28,1.29,1.31
2016-07-07,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-08,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-11,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-12,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-13,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-14,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-15,1.25,1.26,1.27,1.27,1.29,1.31
2016-07-18,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-19,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-20,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-21,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-22,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-25,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-26,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-27,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-28,1.25,1.26,1.27,1.27,1.29,1.32
2016-07-29,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-01,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-02,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-03,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-04,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-05,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-08,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-09,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-10,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-11,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-12,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-16,1.25,1.26,1.27,1.27,1.29,1.31
2016-08-17,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-18,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-19,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-22,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-23,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-24,1.25,1.26,1.27,1.27,1.29,1.32
2016-08-25,1.25,1.26,1.27,1.27,1.3,1.33
2016-08-26,1.25,1.26,1.27,1.27,1.3,1.33
2016-08-29,1.25,1.26,1.27,1.28,1.3,1.34
2016-08-30,1.25,1.26,1.27,1.29,1.32,1.35
2016-08-31,1.25,1.26,1.28,1.29,1.32,1.35
2016-09-01,1.25,1.26,1.28,1.29,1.33,1.36
2016-09-02,1.25,1.26,1.28,1.3,1.33,1.37
2016-09-05,1.25,1.26,1.28,1.3,1.33,1.37
2016-09-06,1.25,1.26,1.28,1.3,1.33,1.37
2016-09-07,1.25,1.26,1.28,1.3,1.33,1.37
2016-09-08,1.25,1.26,1.28,1.3,1.33,1.36
2016-09-09,1.25,1.26,1.28,1.3,1.33,1.36
2016-09-12,1.25,1.27,1.28,1.3,1.34,1.38
2016-09-13,1.25,1.27,1.29,1.31,1.35,1.4
2016-09-19,1.25,1.27,1.29,1.31,1.35,1.4
2016-09-20,1.25,1.27,1.29,1.31,1.36,1.4
2016-09-21,1.25,1.27,1.29,1.31,1.36,1.41
2016-09-22,1.25,1.27,1.29,1.31,1.36,1.41
2016-09-23,1.25,1.27,1.29,1.31,1.36,1.41
2016-09-26,1.25,1.27,1.29,1.31,1.36,1.41
2016-09-27,1.25,1.27,1.29,1.32,1.37,1.42
2016-09-28,1.25,1.27,1.29,1.32,1.37,1.43
2016-09-29,1.25,1.27,1.3,1.32,1.38,1.43
2016-09-30,1.25,1.27,1.3,1.32,1.38,1.43
2016-10-04,1.25,1.27,1.3,1.32,1.38,1.43
2016-10-05,1.25,1.27,1.3,1.33,1.38,1.43
2016-10-06,1.25,1.27,1.3,1.33,1.39,1.44
2016-10-07,1.25,1.27,1.3,1.34,1.39,1.45
2016-10-10,1.25,1.27,1.31,1.34,1.4,1.46
2016-10-11,1.25,1.28,1.31,1.35,1.41,1.47
2016-10-12,1.25,1.28,1.32,1.36,1.42,1.48
2016-10-13,1.25,1.28,1.32,1.36,1.42,1.48
2016-10-14,1.25,1.28,1.32,1.36,1.43,1.48
2016-10-17,1.25,1.28,1.32,1.37,1.43,1.48
2016-10-18,1.25,1.28,1.32,1.37,1.44,1.49
2016-10-19,1.25,1.28,1.33,1.37,1.44,1.49
2016-10-20,1.25,1.28,1.33,1.38,1.45,1.49
2016-10-21,1.25,1.29,1.33,1.39,1.46,1.5
2016-10-24,1.25,1.29,1.35,1.41,1.47,1.52
2016-10-25,1.25,1.3,1.35,1.42,1.48,1.53
2016-10-26,1.25,1.3,1.36,1.42,1.49,1.53
2016-10-27,1.25,1.3,1.36,1.42,1.49,1.54
2016-10-28,1.25,1.3,1.36,1.42,1.49,1.54
2016-10-31,1.25,1.3,1.36,1.42,1.5,1.55
2016-11-01,1.25,1.3,1.36,1.42,1.5,1.54
2016-11-02,1.25,1.3,1.36,1.42,1.49,1.54
2016-11-03,1.25,1.3,1.36,1.42,1.5,1.54
2016-11-04,1.25,1.3,1.36,1.42,1.49,1.54
2016-11-07,1.25,1.3,1.36,1.42,1.49,1.53
2016-11-08,1.25,1.3,1.36,1.42,1.49,1.52
2016-11-09,1.25,1.3,1.36,1.42,1.49,1.52
2016-11-10,1.25,1.3,1.36,1.41,1.49,1.53
2016-11-11,1.25,1.3,1.35,1.41,1.49,1.53
2016-11-14,1.25,1.3,1.36,1.42,1.5,1.54
2016-11-15,1.25,1.31,1.38,1.45,1.54,1.58
2016-11-16,1.25,1.31,1.38,1.46,1.54,1.59
2016-11-17,1.25,1.31,1.39,1.47,1.57,1.62
2016-11-18,1.25,1.32,1.4,1.48,1.57,1.62
2016-11-21,1.25,1.32,1.4,1.5,1.59,1.65
2016-11-22,1.25,1.31,1.41,1.51,1.6,1.66
2016-11-23,1.25,1.32,1.41,1.52,1.62,1.68
2016-11-24,1.25,1.33,1.44,1.56,1.65,1.71
2016-11-25,1.25,1.34,1.47,1.6,1.7,1.76
2016-11-28,1.25,1.35,1.48,1.62,1.71,1.77
2016-11-29,1.25,1.35,1.48,1.62,1.71,1.76
2016-11-30,1.25,1.35,1.48,1.62,1.71,1.75
2016-12-01,1.25,1.35,1.48,1.62,1.71,1.75
2016-12-02,1.25,1.35,1.47,1.6,1.69,1.73
2016-12-05,1.25,1.34,1.45,1.58,1.67,1.72
2016-12-06,1.25,1.33,1.44,1.55,1.65,1.7
2016-12-07,1.25,1.33,1.43,1.54,1.64,1.7
2016-12-08,1.25,1.33,1.42,1.53,1.63,1.7
2016-12-09,1.25,1.33,1.42,1.52,1.62,1.69
2016-12-12,1.25,1.33,1.41,1.52,1.61,1.69
2016-12-13,1.25,1.32,1.4,1.51,1.6,1.68
2016-12-14,1.25,1.32,1.4,1.51,1.59,1.67
2016-12-15,1.25,1.32,1.4,1.5,1.59,1.68
2016-12-16,1.25,1.32,1.4,1.5,1.59,1.68
2016-12-19,1.25,1.31,1.39,1.5,1.59,1.68
2016-12-20,1.25,1.31,1.39,1.49,1.58,1.68
2016-12-21,1.25,1.31,1.39,1.48,1.58,1.68
2016-12-22,1.25,1.31,1.39,1.48,1.58,1.67
2016-12-23,1.25,1.32,1.39,1.48,1.58,1.67
2016-12-26,1.25,1.32,1.39,1.49,1.59,1.68
2016-12-27,1.25,1.32,1.39,1.49,1.59,1.69
2016-12-28,1.25,1.32,1.39,1.48,1.59,1.69
2016-12-29,1.25,1.32,1.39,1.48,1.58,1.67
2016-12-30,1.25,1.32,1.38,1.47,1.58,1.67
2017-01-02,1.25,1.32,1.38,1.47,1.58,1.67
2017-01-03,1.25,1.32,1.37,1.46,1.56,1.66
2017-01-04,1.25,1.31,1.36,1.45,1.55,1.63
2017-01-05,1.25,1.31,1.36,1.43,1.52,1.61
2017-01-06,1.25,1.3,1.35,1.42,1.5,1.59
2017-01-09,1.25,1.3,1.35,1.42,1.5,1.6
2017-01-10,1.25,1.3,1.34,1.41,1.5,1.6
2017-01-11,1.25,1.3,1.34,1.41,1.49,1.59
2017-01-12,1.25,1.29,1.34,1.41,1.49,1.59
2017-01-13,1.25,1.29,1.34,1.41,1.49,1.58
2017-01-16,1.25,1.29,1.34,1.41,1.49,1.58
2017-01-17,1.25,1.29,1.34,1.41,1.49,1.57
2017-01-18,1.25,1.29,1.34,1.41,1.49,1.57
2017-01-19,1.25,1.29,1.34,1.41,1.49,1.57
2017-01-20,1.25,1.29,1.34,1.41,1.49,1.57
2017-01-23,1.25,1.29,1.34,1.41,1.49,1.57
2017-01-24,1.25,1.29,1.34,1.42,1.49,1.57
2017-01-25,1.25,1.29,1.34,1.42,1.49,1.57
2017-01-26,1.25,1.29,1.35,1.43,1.5,1.58
2017-01-31,1.25,1.29,1.35,1.43,1.5,1.59
2017-02-01,1.25,1.29,1.35,1.43,1.5,1.59
2017-02-02,1.25,1.29,1.35,1.43,1.5,1.59
2017-02-03,1.25,1.29,1.35,1.42,1.49,1.58
2017-02-06,1.25,1.29,1.34,1.41,1.48,1.58
2017-02-07,1.25,1.29,1.34,1.41,1.47,1.57
2017-02-08,1.25,1.29,1.34,1.4,1.46,1.56
2017-02-09,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-10,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-13,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-14,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-15,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-16,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-17,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-20,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-21,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-22,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-23,1.25,1.29,1.34,1.4,1.46,1.55
2017-02-24,1.25,1.3,1.34,1.4,1.46,1.55
2017-02-27,1.25,1.3,1.34,1.41,1.46,1.55
2017-02-28,1.25,1.3,1.34,1.41,1.46,1.56
2017-03-02,1.25,1.3,1.34,1.41,1.47,1.56
2017-03-03,1.25,1.3,1.34,1.41,1.47,1.57
2017-03-06,1.25,1.3,1.34,1.41,1.47,1.57
2017-03-07,1.25,1.3,1.34,1.41,1.47,1.57
2017-03-08,1.25,1.3,1.35,1.42,1.48,1.59
2017-03-09,1.25,1.3,1.36,1.43,1.48,1.59
2017-03-10,1.25,1.3,1.36,1.43,1.49,1.6
2017-03-13,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-14,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-15,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-16,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-17,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-20,1.25,1.29,1.36,1.43,1.49,1.59
2017-03-21,1.25,1.28,1.36,1.43,1.49,1.59
2017-03-22,1.25,1.29,1.36,1.43,1.49,1.59
2017-03-23,1.25,1.29,1.36,1.43,1.49,1.59
2017-03-24,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-27,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-28,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-29,1.25,1.3,1.36,1.43,1.49,1.59
2017-03-30,1.25,1.3,1.36,1.42,1.48,1.58
2017-03-31,1.25,1.3,1.36,1.42,1.48,1.57
2017-04-03,1.25,1.3,1.36,1.42,1.48,1.57
2017-04-04,1.25,1.3,1.35,1.41,1.46,1.57
2017-04-05,1.25,1.29,1.35,1.4,1.46,1.56
2017-04-06,1.25,1.29,1.35,1.4,1.45,1.55
2017-04-07,1.25,1.29,1.35,1.4,1.44,1.55
2017-04-10,1.25,1.29,1.34,1.4,1.44,1.55
2017-04-11,1.25,1.29,1.34,1.39,1.44,1.55
2017-04-12,1.25,1.29,1.34,1.38,1.44,1.55
2017-04-13,1.25,1.3,1.34,1.38,1.44,1.55
2017-04-14,1.25,1.3,1.34,1.38,1.44,1.55
2017-04-17,1.25,1.3,1.35,1.38,1.44,1.55
2017-04-18,1.25,1.29,1.35,1.38,1.44,1.55
2017-04-19,1.25,1.3,1.35,1.38,1.43,1.55
2017-04-20,1.25,1.3,1.35,1.38,1.44,1.56
2017-04-21,1.25,1.3,1.35,1.38,1.44,1.56
2017-04-24,1.25,1.3,1.35,1.38,1.44,1.57
2017-04-25,1.25,1.3,1.35,1.39,1.44,1.57
2017-04-26,1.25,1.3,1.35,1.39,1.44,1.57
2017-04-27,1.25,1.3,1.35,1.39,1.43,1.56
2017-04-28,1.25,1.3,1.35,1.38,1.42,1.55
2017-05-02,1.25,1.3,1.35,1.38,1.43,1.55
2017-05-04,1.25,1.3,1.35,1.38,1.42,1.54
2017-05-08,1.25,1.3,1.35,1.38,1.41,1.54
2017-05-10,1.25,1.3,1.34,1.37,1.41,1.54
2017-05-11,1.25,1.3,1.34,1.37,1.41,1.54
2017-05-12,1.25,1.3,1.34,1.36,1.4,1.54
2017-05-15,1.25,1.29,1.34,1.36,1.4,1.53
2017-05-16,1.25,1.29,1.34,1.35,1.4,1.54
2017-05-17,1.25,1.29,1.34,1.35,1.4,1.54
2017-05-18,1.25,1.29,1.33,1.35,1.39,1.54
2017-05-19,1.25,1.29,1.33,1.35,1.38,1.54
2017-05-22,1.25,1.29,1.33,1.35,1.38,1.54
2017-05-23,1.25,1.29,1.33,1.35,1.39,1.54
2017-05-24,1.25,1.29,1.33,1.35,1.39,1.55
2017-05-25,1.25,1.29,1.33,1.35,1.39,1.56
2017-05-26,1.25,1.28,1.33,1.35,1.39,1.56
2017-05-29,1.25,1.28,1.33,1.35,1.39,1.56
2017-05-30,1.25,1.29,1.33,1.35,1.39,1.55
2017-05-31,1.25,1.29,1.33,1.35,1.39,1.55
2017-06-01,1.25,1.29,1.33,1.35,1.39,1.55
2017-06-02,1.25,1.29,1.33,1.35,1.39,1.55
2017-06-05,1.25,1.29,1.33,1.35,1.39,1.55
2017-06-07,1.25,1.29,1.33,1.35,1.39,1.54
2017-06-08,1.25,1.29,1.33,1.35,1.39,1.53
2017-06-09,1.25,1.29,1.33,1.35,1.39,1.54
2017-06-12,1.25,1.28,1.33,1.35,1.39,1.54
2017-06-13,1.25,1.28,1.33,1.36,1.4,1.55
2017-06-14,1.25,1.28,1.33,1.36,1.4,1.54
2017-06-15,1.25,1.28,1.33,1.36,1.4,1.54
2017-06-16,1.25,1.28,1.33,1.36,1.41,1.54
2017-06-19,1.25,1.28,1.33,1.36,1.41,1.55
2017-06-20,1.25,1.28,1.33,1.36,1.41,1.56
2017-06-21,1.25,1.29,1.33,1.36,1.41,1.55
2017-06-22,1.25,1.29,1.33,1.37,1.41,1.56
2017-06-23,1.25,1.29,1.33,1.37,1.42,1.56
2017-06-26,1.25,1.29,1.33,1.37,1.42,1.57
2017-06-27,1.25,1.29,1.33,1.37,1.42,1.57
2017-06-28,1.25,1.29,1.33,1.38,1.42,1.58
2017-06-29,1.25,1.29,1.33,1.38,1.43,1.58
2017-06-30,1.25,1.29,1.33,1.38,1.43,1.58
2017-07-03,1.25,1.29,1.33,1.38,1.42,1.58
2017-07-04,1.25,1.29,1.33,1.38,1.42,1.57
2017-07-05,1.25,1.29,1.33,1.38,1.42,1.58
2017-07-06,1.25,1.29,1.33,1.38,1.42,1.58
2017-07-07,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-10,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-11,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-12,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-13,1.25,1.29,1.33,1.37,1.4,1.58
2017-07-14,1.25,1.29,1.33,1.37,1.4,1.58
2017-07-17,1.25,1.29,1.33,1.37,1.4,1.58
2017-07-18,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-19,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-20,1.25,1.29,1.33,1.37,1.41,1.59
2017-07-21,1.25,1.29,1.33,1.37,1.41,1.59
2017-07-24,1.25,1.29,1.33,1.37,1.41,1.59
2017-07-25,1.25,1.29,1.33,1.37,1.41,1.59
2017-07-26,1.25,1.29,1.33,1.37,1.41,1.59
2017-07-27,1.25,1.29,1.33,1.37,1.42,1.59
2017-07-28,1.25,1.29,1.33,1.37,1.41,1.58
2017-07-31,1.25,1.29,1.33,1.37,1.41,1.59
2017-08-01,1.25,1.29,1.33,1.37,1.41,1.59
2017-08-02,1.25,1.29,1.33,1.37,1.41,1.58
2017-08-03,1.25,1.29,1.33,1.37,1.41,1.58
2017-08-04,1.25,1.29,1.33,1.36,1.41,1.57
2017-08-07,1.25,1.29,1.33,1.36,1.41,1.57
2017-08-08,1.25,1.29,1.33,1.36,1.41,1.58
2017-08-09,1.25,1.28,1.33,1.36,1.42,1.59
2017-08-10,1.25,1.28,1.33,1.36,1.42,1.61
2017-08-11,1.25,1.28,1.33,1.36,1.42,1.63
2017-08-14,1.25,1.28,1.33,1.36,1.42,1.64
2017-08-16,1.25,1.28,1.33,1.36,1.42,1.65
2017-08-17,1.25,1.28,1.33,1.36,1.42,1.66
2017-08-18,1.25,1.28,1.33,1.36,1.43,1.66
2017-08-21,1.25,1.28,1.33,1.36,1.43,1.66
2017-08-22,1.25,1.28,1.32,1.36,1.43,1.66
2017-08-23,1.25,1.28,1.32,1.36,1.43,1.66
2017-08-24,1.25,1.28,1.32,1.36,1.43,1.66
2017-08-25,1.25,1.28,1.32,1.36,1.43,1.66
2017-08-28,1.25,1.28,1.32,1.35,1.42,1.65
2017-08-29,1.25,1.28,1.32,1.35,1.42,1.65
2017-08-30,1.25,1.29,1.32,1.35,1.42,1.65
2017-08-31,1.25,1.29,1.32,1.35,1.42,1.65
